method,conformal_variant,feeder,scenario_id,actual_risky,actual_severity,predicted_risky,risk_score,mean_interval_width
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,233,True,0.0018908650930147264,True,0.0019247526051907604,0.0001606870751880219
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,235,False,0.0,False,0.0,0.00029004230416563757
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,236,True,0.022651198538079398,True,0.023203844501977544,0.0008576650294742638
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,238,False,0.0,False,0.0,0.0001606870751880118
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,240,True,0.012393327849347102,True,0.012588775327919133,0.0001606870751880219
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,243,True,0.022769921815045113,True,0.02330091589416572,0.0008576650294742705
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,244,True,0.027255900370916963,True,0.027740611121130798,0.0007702209380724378
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,260,False,0.0,False,0.0,0.0002900423041656174
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,264,True,0.002115469348031196,True,0.0022029319541547743,0.00029004230416562076
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,285,True,0.021414872314725608,True,0.02202540172609979,0.0007468938222747745
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,289,False,0.0,False,0.0,0.0003574426505843531
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,33,292,False,0.0,False,0.0,0.0002900423041656241
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,4,False,0.0,False,0.0,0.000353314288838585
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,5,True,0.026533960110384558,True,0.026634192543355306,0.00014790482327795853
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,16,False,0.0,False,0.0,0.00048341775095810775
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,17,True,0.008523075012713766,True,0.008581013845845309,0.00011391957697547883
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,20,True,0.036180520043688325,True,0.03650953746873031,0.0007399711976121918
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,22,True,0.016169963797007525,True,0.016298048073175586,0.00011391957697549976
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,27,True,0.016424781172512337,True,0.016509828862627973,0.00011391957697546275
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,28,True,0.029640660066541535,True,0.03001595866520257,0.0008626693431049216
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,34,False,0.0,False,0.0,0.0003533142888385367
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,38,True,0.007515034410581545,True,0.007900793913699578,0.0004834177509580804
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,40,True,0.00827330884266575,True,0.008570579431214309,0.0004834177509581142
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,42,True,0.020352671895895957,True,0.020419729302612377,0.00011391957697548206
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,50,True,0.0009202685623123097,True,0.0011343790560823797,0.0004834177509580836
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,73,True,0.02089815597642697,True,0.021439831573178303,0.000483417750958111
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,84,True,0.023512067032276374,True,0.023578786533245966,0.00011391957697549976
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,88,True,0.006460895883016349,True,0.006534458905835594,0.00011391957697544182
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,99,False,0.0,False,0.0,0.00035331428883855445
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,101,True,0.002243857283542927,True,0.0025816593666135867,0.000353314288838556
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,102,True,0.04658180227495656,True,0.04666341077762515,0.0002672841557909273
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,108,True,0.024259165270435923,True,0.024368558740713753,0.00011391957697546436
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,116,True,0.06368595690228651,True,0.06424598092717715,0.00026728415579091284
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,118,True,0.0186926620038258,True,0.018943488702884537,0.0001479048232779215
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,120,False,0.0,False,0.0,0.0003533142888385834
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,122,False,0.0,False,0.0,0.0004834177509580917
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,126,True,0.025803969625426304,True,0.02596744252969474,0.00011391957697548045
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,127,True,0.041961427733223755,True,0.04206706213926714,0.0002672841557909563
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,133,True,0.009546470443050348,True,0.009797539778051534,0.0003533142888385995
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,136,True,0.051365388443198046,True,0.051461483189467305,0.0002672841557909402
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,144,True,0.049768297807567086,True,0.05021092093071866,0.0007399711976121901
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,147,True,0.02492844058111554,True,0.025030065193376916,0.00014790482327794083
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,156,True,0.00398337085654199,True,0.004213281745086728,0.0004834177509580965
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,158,True,0.020331387185619,True,0.020602853022968604,0.0004834177509580611
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,164,True,0.027021117675732342,True,0.027450384217636348,0.0007399711976121708
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,168,True,0.058735724115356214,True,0.05951206678065746,0.00026728415579091767
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,194,True,0.006717055964316709,True,0.00698547296841312,0.0004834177509580869
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,197,True,0.01288721712694596,True,0.0130627703098799,0.00014790482327795048
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,200,True,0.005583425503271178,True,0.005634394573637347,0.00011391957697546436
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,201,True,0.0017837655017699516,True,0.0020080729520367546,0.00035331428883857374
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,205,True,0.0472506354617902,True,0.04750615290546556,0.0002672841557909193
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,206,True,0.0068932575167269805,True,0.006922284946392132,0.00011391957697548527
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,209,True,0.037930703915716735,True,0.038126998114218935,0.0002672841557909386
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,210,True,0.032779711683192714,True,0.03305964920652771,0.0006356142738558962
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,214,False,0.0,False,0.0,0.0003533142888385689
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,218,True,0.00631836337666436,True,0.006716579973641168,0.0001479048232779569
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,230,False,0.0,False,0.0,0.00035331428883855445
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,235,True,0.01023899106766235,True,0.010349580062870789,0.00014790482327794565
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,244,True,0.021236828157674803,True,0.021541861740937307,0.0004834177509580933
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,251,True,0.037656971701869546,True,0.03805342352897756,0.0008626693431048765
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,254,True,0.0637766086676218,True,0.06423413190138916,0.00026728415579093057
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,257,True,0.0038091011661567364,True,0.003974731101459739,0.0003533142888385641
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,268,True,0.047714612195622785,True,0.04795796730000235,0.0002672841557908968
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,269,True,0.04575556616930054,True,0.046186628379241146,0.00026728415579094504
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,272,True,0.04902890629678314,True,0.04917254146691252,0.0002672841557909241
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,275,True,0.0021509117353581964,True,0.002530586607341734,0.00048341775095810455
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,281,True,0.037551514792072194,True,0.03795407871959511,0.0008626693431049264
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,286,True,0.0018068702367147749,True,0.0021808249526179546,0.0004834177509581094
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,291,False,0.0,False,0.0,0.0003533142888385705
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,294,True,0.031304868502132766,True,0.031701852585351964,0.0008626693431048894
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,297,True,0.004283233299297917,True,0.004330316617879526,0.0001479048232779376
VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,299,True,0.05266045495488336,True,0.053257795930733765,0.0007399711976122159
