cycle,day,hour,feeder,scenario_id,telemetry_age_min,stale_telemetry,unseen_topology,out_of_envelope,operator_override,residual_alarm,voltage_violation,screen_risk_flag,queue,reason_code
818,6,16,69,205,1.4338904636866203,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
819,6,16,69,206,5.90705544626724,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
820,6,16,69,209,2.4294420587987395,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
821,6,16,69,210,7.082647097475214,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
822,6,17,69,214,2.590045111595121,False,False,False,False,False,False,False,release,valid_low_risk
823,6,17,69,218,4.870946031074524,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
824,6,17,69,230,3.1695529034559247,False,False,False,False,False,False,False,release,valid_low_risk
825,6,17,69,235,6.851374071227605,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
826,6,17,69,244,5.562916782734251,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
827,6,17,69,251,0.719834977569388,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
828,6,18,69,254,3.8032848264579284,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
829,6,18,69,257,1.2778860692440228,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
830,6,18,69,268,1.169461866457973,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
831,6,18,69,269,2.0474078555248747,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
832,6,18,69,272,2.040647068676658,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
833,6,18,69,275,3.440957351331043,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
834,6,19,69,281,2.1929320923454894,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
835,6,19,69,286,3.261349916210885,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
836,6,19,69,291,1.0677809893866232,False,False,False,False,False,False,False,release,valid_low_risk
837,6,19,69,294,4.441268632001744,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
838,6,19,69,297,2.601678367828118,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
839,6,19,69,299,1.99334096601604,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
840,6,20,33,3,4.734630513548002,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
841,6,20,33,11,0.8443066853928185,False,False,False,False,False,False,False,release,valid_low_risk
842,6,20,33,13,5.237745120875155,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
843,6,20,33,17,8.470868079390687,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
844,6,20,33,18,0.16112100446738717,False,False,False,False,False,False,False,release,valid_low_risk
845,6,20,33,22,4.593609184342082,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
846,6,21,33,27,6.638924786588479,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
847,6,21,33,31,4.037984496462393,False,False,False,False,False,False,False,release,valid_low_risk
848,6,21,33,38,3.2295148637827764,False,False,False,False,False,False,False,release,valid_low_risk
849,6,21,33,47,3.589374263867914,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
850,6,21,33,52,5.5669817114479985,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
851,6,21,33,59,5.777894497571281,True,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;rolling_residual_alarm
852,6,22,33,72,2.5288700056987787,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
853,6,22,33,84,1.7107218885719184,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
854,6,22,33,86,4.692980424054181,False,False,False,False,False,False,False,release,valid_low_risk
855,6,22,33,94,3.130204357033599,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
856,6,22,33,95,5.426285978805823,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
857,6,22,33,104,1.0275162317041315,False,False,False,False,False,False,False,release,valid_low_risk
858,6,23,33,105,2.0636699862888896,False,False,False,False,False,False,False,release,valid_low_risk
859,6,23,33,112,0.7741749079003594,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
860,6,23,33,116,12.408226244188755,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
861,6,23,33,122,8.113025921162848,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
862,6,23,33,124,16.612931691934776,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
863,6,23,33,128,2.0483722317910527,False,False,False,False,False,False,False,watch,near_limit_margin
864,7,0,33,131,2.765401707891986,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
865,7,0,33,133,1.3590404217498837,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
866,7,0,33,134,4.710142004494045,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
867,7,0,33,135,5.861321795037317,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
868,7,0,33,136,3.8830383693169184,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
869,7,0,33,137,2.6833766704155626,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
870,7,1,33,139,5.333935356356934,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
871,7,1,33,141,9.96919471920038,True,False,False,True,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;operator_override
872,7,1,33,143,4.444083972638264,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
873,7,1,33,149,1.828173574204019,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
874,7,1,33,153,4.108674303915378,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
875,7,1,33,159,6.854878021417355,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
876,7,2,33,161,0.585261054492058,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
877,7,2,33,162,2.2582732597626,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
878,7,2,33,170,5.061253116767422,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
879,7,2,33,178,6.517530735263023,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
880,7,2,33,180,1.611333685796671,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
881,7,2,33,199,7.079396184608768,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
882,7,3,33,200,2.688054776997937,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
883,7,3,33,201,6.461412517574521,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
884,7,3,33,206,5.412087620298273,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
885,7,3,33,213,1.973860369258176,False,False,False,True,False,False,False,corrective_audit,operator_override
886,7,3,33,215,3.0480739776013643,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
887,7,3,33,221,2.9877300909602518,False,False,False,False,False,False,False,release,valid_low_risk
888,7,4,33,233,12.066401883396827,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
889,7,4,33,235,5.4381565828926925,True,True,False,False,False,False,False,corrective_audit,stale_telemetry;unseen_topology
890,7,4,33,236,7.55633705935287,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
891,7,4,33,238,6.172110883085136,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
892,7,4,33,240,5.284306109754642,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
893,7,4,33,243,0.5823819282342289,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
894,7,5,33,244,6.334104846979434,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
895,7,5,33,260,1.8072845014043761,False,False,False,False,False,False,False,release,valid_low_risk
896,7,5,33,264,1.2265541366265234,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
897,7,5,33,285,3.242205220645711,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
898,7,5,33,289,12.766045403235406,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
899,7,5,33,292,1.8316444250766102,False,False,False,False,False,False,False,release,valid_low_risk
900,7,6,69,4,1.5789927841088733,False,False,False,False,False,False,False,watch,near_limit_margin
901,7,6,69,5,2.75001083928007,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
902,7,6,69,16,8.217827228821447,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
903,7,6,69,17,4.1694235835842575,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
904,7,6,69,20,1.914397679290631,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
905,7,6,69,22,0.6434182201183576,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
906,7,7,69,27,5.248830772805363,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
907,7,7,69,28,0.22452115832022804,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
908,7,7,69,34,4.229676836922961,False,False,False,False,False,False,False,release,valid_low_risk
909,7,7,69,38,1.726873267907684,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
910,7,7,69,40,2.5607406282472605,False,False,False,True,False,True,True,corrective_audit,interval_limit_intersection;operator_override
911,7,7,69,42,2.1166710440272594,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
912,7,8,69,50,21.8370683308793,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
913,7,8,69,73,2.6199256448815076,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
914,7,8,69,84,4.277517687237151,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
915,7,8,69,88,1.317026635430168,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
916,7,8,69,99,4.155435785728948,False,False,False,False,False,False,False,release,valid_low_risk
917,7,8,69,101,2.4010509051430895,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
918,7,9,69,102,15.366850906645256,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
919,7,9,69,108,7.2930842465698165,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
920,7,9,69,116,2.414121341853531,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
921,7,9,69,118,6.33823421556838,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
922,7,9,69,120,5.443635493163437,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
923,7,9,69,122,5.057071125307,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
924,7,10,69,126,3.5174691545300756,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
925,7,10,69,127,8.602932899154505,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
926,7,10,69,133,1.1411074204727503,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
927,7,10,69,136,2.789966884586313,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
928,7,10,69,144,1.9916714286921748,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
929,7,10,69,147,0.7194551544869955,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
930,7,11,69,156,3.791725099136688,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
931,7,11,69,158,1.4086721782973934,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
932,7,11,69,164,2.0994453828398134,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
933,7,11,69,168,5.042764289413868,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
934,7,11,69,194,5.591617761812519,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
935,7,11,69,197,1.4717185586214077,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
936,7,12,69,200,6.876009853100261,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
937,7,12,69,201,0.7520256205847791,False,False,False,True,False,True,True,corrective_audit,interval_limit_intersection;operator_override
938,7,12,69,205,3.2698421642233737,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
939,7,12,69,206,2.779836886275838,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
940,7,12,69,209,8.723038728381985,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
941,7,12,69,210,0.37421163323949097,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
942,7,13,69,214,6.239060272717647,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
943,7,13,69,218,3.81400339817934,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
944,7,13,69,230,8.597727849389646,True,False,False,True,False,False,False,corrective_audit,stale_telemetry;operator_override
945,7,13,69,235,1.387167162584162,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
946,7,13,69,244,0.9041212315746205,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
947,7,13,69,251,1.866582161996793,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
948,7,14,69,254,3.4082546332727124,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
949,7,14,69,257,3.6844071013952444,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
950,7,14,69,268,12.971788437793561,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
951,7,14,69,269,2.011696372008687,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
952,7,14,69,272,2.6737992892396356,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
953,7,14,69,275,3.409396363763179,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
954,7,15,69,281,2.8949996684056196,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
955,7,15,69,286,5.062188219341421,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
956,7,15,69,291,1.5309074393153481,False,False,False,False,False,False,False,release,valid_low_risk
957,7,15,69,294,1.9448727862439545,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
958,7,15,69,297,6.6948727865097615,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
959,7,15,69,299,2.0678248500283662,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
960,7,16,33,3,18.364669160940604,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
961,7,16,33,11,4.380554381333861,False,False,False,False,False,False,False,release,valid_low_risk
962,7,16,33,13,2.7715384763433843,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
963,7,16,33,17,2.245988222563134,False,False,False,False,False,False,False,release,valid_low_risk
964,7,16,33,18,4.984544006739744,False,False,False,False,False,False,False,release,valid_low_risk
965,7,16,33,22,7.0791573632272415,True,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;rolling_residual_alarm
966,7,17,33,27,4.413955188291034,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
967,7,17,33,31,0.849566297682791,False,False,False,False,True,False,False,corrective_audit,rolling_residual_alarm
968,7,17,33,38,1.49885643444354,False,False,False,False,False,False,False,release,valid_low_risk
969,7,17,33,47,8.863738849152524,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
970,7,17,33,52,7.573176223616631,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
971,7,17,33,59,3.247141265658771,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
972,7,18,33,72,7.97727605841938,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
973,7,18,33,84,5.104572511985117,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
974,7,18,33,86,3.2517735500987737,False,False,False,False,False,False,False,release,valid_low_risk
975,7,18,33,94,1.6681024004609537,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
976,7,18,33,95,4.873591805258744,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
977,7,18,33,104,12.751210475052911,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
978,7,19,33,105,1.4383044954963131,False,False,False,False,False,False,False,release,valid_low_risk
979,7,19,33,112,2.223395024284943,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
980,7,19,33,116,3.5592188902435233,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
981,7,19,33,122,4.549347550009374,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
982,7,19,33,124,4.746850729950856,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
983,7,19,33,128,1.0092932505053294,False,False,False,False,False,False,False,watch,near_limit_margin
984,7,20,33,131,3.980912555154152,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
985,7,20,33,133,4.162281247335608,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
986,7,20,33,134,9.500048080982241,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
987,7,20,33,135,14.774912190270697,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
988,7,20,33,136,2.31152169571519,False,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;rolling_residual_alarm
989,7,20,33,137,1.0057333135261304,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
990,7,21,33,139,2.9369623916151766,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
991,7,21,33,141,16.25973438270735,True,False,True,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;out_of_envelope_forecast
992,7,21,33,143,5.0055009998583575,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
993,7,21,33,149,1.971622325222762,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
994,7,21,33,153,2.883655154931821,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
995,7,21,33,159,2.406660875714139,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
996,7,22,33,161,2.6075424147649118,False,True,False,False,False,True,True,corrective_audit,interval_limit_intersection;unseen_topology
997,7,22,33,162,7.034039336064961,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
998,7,22,33,170,0.4467234782212632,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
999,7,22,33,178,4.92064594090664,False,False,False,False,False,False,False,release,valid_low_risk
1000,7,22,33,180,5.986710149185233,True,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;rolling_residual_alarm
1001,7,22,33,199,6.047848739044268,True,False,False,False,True,True,True,corrective_audit,interval_limit_intersection;stale_telemetry;rolling_residual_alarm
1002,7,23,33,200,3.3748963105561276,False,False,False,False,False,True,True,corrective_audit,interval_limit_intersection
1003,7,23,33,201,6.454405100981,True,False,False,False,False,False,False,corrective_audit,stale_telemetry
1004,7,23,33,206,5.715355111803491,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
1005,7,23,33,213,2.976520644046376,False,False,False,False,False,False,False,release,valid_low_risk
1006,7,23,33,215,7.516214976852713,True,False,False,False,False,True,True,corrective_audit,interval_limit_intersection;stale_telemetry
1007,7,23,33,221,3.786605043144112,False,False,False,False,False,False,False,release,valid_low_risk
